filename,year,creativity_score
Expressionism/jean-fautrier_nature-morte-aux-oignons-1926.jpg,1926.0,1.6055861455199775e-05
Romanticism/richard-parkes-bonington_corso-sant-anastasia-verona-with-the-palace-of-prince-maffei-1826.jpg,1826.0,0.00013930256837195316
Realism/gustave-courbet_poachers-in-the-snow-1867.jpg,1867.0,3.4666442128723616e-05
Art_Nouveau_Modern/nicholas-roerich_rostov-veliky-attics-of-princely-houses-1903.jpg,1903.0,1.748892847649187e-05
Post_Impressionism/kazuo-nakamura_autumn-1955.jpg,1955.0,2.1335965907062956e-05
Impressionism/alfred-sisley_an-autumn-evening-near-paris-1879.jpg,1879.0,8.68803411712254e-05
Color_Field_Painting/frank-bowling_late-blue-1974.jpg,1974.0,1.5326180908303405e-05
Ukiyo_e/hiroshige_small-bird-on-a-branch-of-kaidozakura-1848.jpg,1848.0,0.00028237450051922806
Post_Impressionism/vincent-van-gogh_the-seine-with-the-pont-de-clichy-1887.jpg,1887.0,0.001474284600841013
Art_Nouveau_Modern/ivan-bilibin_moscow-1900.jpg,1900.0,2.0261144044477627e-05
Realism/martiros-saryan_yerevan-autumn-still-life-1944.jpg,1944.0,1.5929175920084706e-05
Impressionism/asgrimur-jonsson_scene-from-m-vatnssveit-in-north-iceland-1953.jpg,1953.0,1.759594288449349e-05
Expressionism/amedeo-modigliani_roger-dutilleul-1919.jpg,1919.0,1.5758793549111768e-05
Post_Impressionism/vincent-van-gogh_child-with-orange-1890(1).jpg,1890.0,1.800388915486454e-05
Romanticism/ivan-aivazovsky_golden-horn-1872.jpg,1872.0,3.1963926091183116e-05
Post_Impressionism/pablo-picasso_moulin-de-la-galette-1900.jpg,1900.0,1.610880490839705e-05
Abstract_Expressionism/jimmy-ernst_untitled-1950.jpg,1950.0,1.679028753675239e-05
Romanticism/john-constable_east-bergholt-rectory-1810.jpg,1810.0,0.002947884747286859
Expressionism/pablo-picasso_boy-leading-a-horse-1906.jpg,1906.0,1.5842423480490284e-05
Cubism/gosta-adrian-nilsson_acrobats-in-paris-1924.jpg,1924.0,1.6972700934606204e-05
Expressionism/fred-williams_sapling-forest-1962.jpg,1962.0,6.088460231474122e-05
Post_Impressionism/pyotr-konchalovsky_a-woman-from-behind-1935.jpg,1935.0,1.5650854275666392e-05
Realism/ivan-shishkin_peasant-and-peddler-1855.jpg,1855.0,9.800825888078065e-05
Art_Nouveau_Modern/nicholas-roerich_the-saviour-over-the-door-1913.jpg,1913.0,1.747473755793866e-05
Naive_Art_Primitivism/marc-chagall_moses-1956.jpg,1956.0,1.5656622451409918e-05
Expressionism/paul-delvaux_dream-girl-1931.jpg,1931.0,1.6253801747198608e-05
Fauvism/corneille_two-birds-2002.jpg,2002.0,1.5226826852919898e-05
Realism/vladimir-makovsky_the-meal-1875.jpg,1875.0,8.021954945629158e-05
Romanticism/gheorghe-tattarescu_portrait-of-nicolae-b-lcescu-1851.jpg,1851.0,0.0005159491028634241
Post_Impressionism/vincent-van-gogh_hind-legs-of-a-horse-1890.jpg,1890.0,9.682141450356241e-05
Post_Impressionism/vincent-van-gogh_the-church-at-auvers-1890.jpg,1890.0,1.814776136645539e-05
Symbolism/nicholas-roerich_glaciers-of-lahaul-1936.jpg,1936.0,1.6510742609209615e-05
